Inventario;Tipo materiale dell'inventario;Valore inventariale;Prezzo acquisto;Dati scarto/cancellazione;Sezione;Collocazione;Specificazione;Sequenza;Data inv.;Stato copia;Disponibilità;Precisazione inventario;Tipo provenienza;Tipo materiale;Tipo documento;Id.;Id. SBN;Descrizione isbd;Legami con titoli superiori o supplementi
RDa 104 ;;0;0;;FR.A;ARTICOLI1;1965;02.22 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627272;;"Una *mostra di disegni di Guttuso / [Giuseppe Raimondi]. - 1965 febbraio 22. - [4] c. ; 31 cm. ((Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 105 ;;0;0;;FR.A;ARTICOLI1;1965;02.24 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627277;;"Il *catalogo dell'espressionismo / [Giuseppe Raimondi]. - 1965. - [4] p. su 3 c. ; 31 cm. ((Il resto del carlino 24.2.1965. - A p. [1], di altra mano, e nel quaderno degli Indici compare con il tit. ""Espressionismo da combattimento"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627278 *Espressionismo da combattimento"
RDa 106 ;;0;0;;FR.A;ARTICOLI1;1965;02.25 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627275;;"Il *pittore Giannetto Fieschi al Museo civico di Bologna / [Giuseppe Raimondi]. - 1965 febbraio 25. - 4 c. ; 31 cm. ((Il resto del carlino 27.2.1965. - Nel quaderno degli Indici compare con il tit. ""La ""via crucis"" di Fieschi"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627276 La ""*via crucis"" di Fieschi"
RDa 107 ;;0;0;;FR.A;ARTICOLI1;1965;03.05 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627273;;"Il *vecchio ""Carlino"" nella prima guerra / [Giuseppe Raimondi]. - 1965 marzo 5. - 3 c. ; 31 cm. ((Il resto del carlino 20.3.1965. - A c. 1, di altra mano, e nel quaderno degli Indici compare con il tit. ""Il ""Carlino"" nelle trincee"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627274 Il ""*Carlino"" nelle trincee"
RDa 108 ;;0;0;;FR.A;ARTICOLI1;1965;03.24 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627279;;"La *pittura veneziana del Trecento di Rodolfo Pallucchini / [Giuseppe Raimondi]. - 1965. - [3] c. ; 31 cm. ((Il resto del carlino 24.3.1965. - Nel quaderno degli Indici compare con il tit. ""La pittura veneta del Trecento"". - A c. [1], di altra mano, anche: ""Viaggio suggestivo nella pittura veneta del 1300"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627280 La *pittura veneta del Trecento; HA PER ALTRO TITOLO 3627281 *Viaggio suggestivo nella pittura veneta del 1300"
RDa 109 ;;0;0;;FR.A;ARTICOLI1;1965;04.09 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627283;;"La *fortuna del Ruzzante / [Giuseppe Raimondi]. - 1965 aprile 9. - 5 c. ; 31 cm. ((Il resto del carlino 28.4.1965. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 110 ;;0;0;;FR.A;ARTICOLI1;1965;05.26 ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627282;;"La *nostra guerra / [Giuseppe Raimondi]. - 1965 maggio 26. - 5 c. ; 31 cm. ((Il resto del carlino 29.5.1965. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 111 ;;0;0;;FR.A;ARTICOLI1;1965;08.28 ;11/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627284;;"*Qualcuno fra di noi / Giuseppe Raimondi. - 1965. - 5 c. ; 31 cm. ((Il resto del carlino 28.8.1965. - Nel quaderno degli Indici compare con la data 26.8.1965. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 112 ;;0;0;;FR.A;ARTICOLI1;1965;09.20 ;11/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627285;;"*Al Museo civico di Bologna la mostra del pittore Mattia Moreni / [Giuseppe Raimondi]. - 1965 settembre 20. - 4 c. ; 31 cm. ((Il resto del carlino 1.10.1965. - A c. 1 e nel quaderno degli Indici compare con il tit. ""La Romagna nella pittura"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627286 La *Romagna nella pittura"
RDa 113 ;;0;0;;FR.A;ARTICOLI1;1965;11.12 ;11/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627287;;"*Pittori bolognesi dell'Ottocento / [Giuseppe Raimondi]. - 1965 novembre 12. - [3] c. ; 31 cm. ((Il resto del carlino 15.11.1965. - Nel quaderno degli Indici compare con il tit. ""I pittori della vecchia Bologna : (Vighi - Guardassoni)"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627288 I *pittori della vecchia Bologna : (Vighi - Guardassoni)"
RDa 114 ;;0;0;;FR.A;ARTICOLI1;1965;12.22 ;11/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627289;;"*Stampe popolari italiane / [Giuseppe Raimondi]. - 1965. - [3] p. su 2 c. ; 22 cm. ((Il resto del carlino 22.12.1965. - A p. [1] e nel quaderno degli Indici compare con il tit. ""Stampe popolari : (volume di P. Toschi)"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627290 *Stampe popolari : (volume di P. Toschi)"
RDa 115 ;;0;0;;FR.A;ARTICOLI1;1966;01.18 ;11/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627291;;"Il *pittore e scrittore Leonardo Castellani / [Giuseppe Raimondi]. - 1966 gennaio 18. - [2] c. ; 31 cm. ((Il resto del carlino 2.2.1966. - A c. [1] e nel quaderno degli Indici compare con il tit. ""Vivere nel tuo paese"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627292 *Vivere nel tuo paese"
RDa 116 ;;0;0;;FR.A;ARTICOLI1;1966;01.29 ;11/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627295;;"La *cattedrale di Modena / [Giuseppe Raimondi]. - 1966 gennaio 29. - 4 p. su 2 c. ; 31 cm. ((Il resto del carlino 10.2.1966. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 117 ;;0;0;;FR.A;ARTICOLI1;1966;02.02 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627296;;"I *disegni del Tiepolo / [Giuseppe Raimondi]. - 1966 febbraio 2. - [3] c. ; 31 cm. ((Il resto del carlino 16.2.1966. - A c. [1] e nel quaderno degli Indici compare con il tit. ""Splendore del Tiepolo"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627297 *Splendore del Tiepolo"
RDa 118 ;;0;0;;FR.A;ARTICOLI1;1966;02.09 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627293;;"*Mi ricordai della scultura di Giacometti / [Giuseppe Raimondi]. - 1966 febbraio 9. - 5, 4, [1] p. su 9 c. ; 31 cm. ((Il resto del carlino 15.2.1966. - A p. 1 e nel quaderno degli Indici compare con il tit. ""Il dramma di Giacometti"". - La seconda sequenza di pp. comprende appunti su Giacometti non datati. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627294 Il *dramma di Giacometti"
RDa 119 ;;0;0;;FR.A;ARTICOLI1;1966;02.16 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627298;;"Il *Dosso ferrarese / [Giuseppe Raimondi]. - 1966 febbraio 16. - 5 c. ; 31 cm. ((Il resto del carlino 5.3.1966. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 120 ;;0;0;;FR.A;ARTICOLI1;1966;02.28 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627299;;"Il *Jean Dubuffet di Lorenza Trucchi / [Giuseppe Raimondi]. - 1966 febbraio 28. - [3] c. ; 31 cm. ((Il resto del carlino 9.3.1966. - Nel quaderno degli Indici compare con il tit. ""Il fenomeno Dubuffet"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627300 Il *fenomeno Dubuffet"
RDa 121 ;;0;0;;FR.A;ARTICOLI1;1966;03.26 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627301;;"*Amico Aspertini come scultore / [Giuseppe Raimondi]. - 1966 marzo 26. - [2] p. su 1 c. ; 31 cm. ((Il resto del carlino 6.4.1966. - Nel quaderno degli Indici compare con il tit. ""Lo scultore in San Petronio : (Amico Aspertini). - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627302 Lo *scultore in San Petronio : (Amico Aspertini)"
RDa 122 ;;0;0;;FR.A;ARTICOLI1;1966;04.04 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627303;;"L'*ultimo dei pittori ""primitivi"", Achille Incerti / [Giuseppe Raimondi]. - 1966 aprile 4. - [3] c. ; 31 cm. ((Il resto del carlino 20.5.1966. - Nel quaderno degli Indici compare con il tit. ""Il pittore ""desperado"" : (Achille Incerti)"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627304 Il *pittore ""desperado"" : (Achille Incerti)"
RDa 123 ;;0;0;;FR.A;ARTICOLI1;1966;05.27 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627305;;"*Perche i ""Morandi"" di Guttuso? / [Giuseppe Raimondi]. - 1966 maggio 27. - [4] p. su 2 c. ; 31 cm. ((Il resto del carlino 1.6.1966. - Nel quaderno degli Indici compare con il tit. ""I ""Morandi"" di Guttuso"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627306 I ""*Morandi"" di Guttuso"
RDa 124 ;;0;0;;FR.A;ARTICOLI1;1966;06.04 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627309;;"*Giovanni da Milano alla Cappella Rinuccini in Santa Croce / [Giuseppe Raimondi]. - 1966 giugno 4. - [3] c. ; 31 cm. ((Il resto del carlino 15.6.1966. - Nel quaderno degli Indici compare con il tit. ""Un grande lombardo nella citta di Giotto : (Giov. da Milano)"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627310 Un *grande lombardo nella citta di Giotto : (Giov. da Milano)"
